PID, Clients, Delay (ms)
14763,8 Pubs and Subs ,0.50
14763,8 Pubs and Subs ,1.12
14763,8 Pubs and Subs ,1.77
14763,8 Pubs and Subs ,2.47
14764,8 Pubs and Subs ,0.42
14764,8 Pubs and Subs ,0.68
14764,8 Pubs and Subs ,0.75
14764,8 Pubs and Subs ,0.96
14765,8 Pubs and Subs ,4.33
14765,8 Pubs and Subs ,4.73
14765,8 Pubs and Subs ,5.34
14765,8 Pubs and Subs ,5.60
14767,8 Pubs and Subs ,1.12
14767,8 Pubs and Subs ,2.36
14767,8 Pubs and Subs ,2.62
14767,8 Pubs and Subs ,3.16
14766,8 Pubs and Subs ,1.86
14766,8 Pubs and Subs ,2.33
14766,8 Pubs and Subs ,2.71
14766,8 Pubs and Subs ,3.20
14768,8 Pubs and Subs ,0.43
14768,8 Pubs and Subs ,0.44
14768,8 Pubs and Subs ,0.84
14768,8 Pubs and Subs ,0.87
14769,8 Pubs and Subs ,0.77
14769,8 Pubs and Subs ,1.45
14769,8 Pubs and Subs ,2.59
14769,8 Pubs and Subs ,3.10
14771,8 Pubs and Subs ,0.46
14771,8 Pubs and Subs ,1.08
14771,8 Pubs and Subs ,1.68
14771,8 Pubs and Subs ,1.98
14770,8 Pubs and Subs ,0.43
14770,8 Pubs and Subs ,0.91
14770,8 Pubs and Subs ,1.32
14770,8 Pubs and Subs ,1.74
14772,8 Pubs and Subs ,1.06
14772,8 Pubs and Subs ,1.38
14772,8 Pubs and Subs ,1.60
14772,8 Pubs and Subs ,1.83
14774,8 Pubs and Subs ,0.40
14774,8 Pubs and Subs ,0.40
14774,8 Pubs and Subs ,0.41
14774,8 Pubs and Subs ,0.94
14773,8 Pubs and Subs ,0.37
14773,8 Pubs and Subs ,0.50
14773,8 Pubs and Subs ,0.63
14773,8 Pubs and Subs ,1.33
14775,8 Pubs and Subs ,0.65
14775,8 Pubs and Subs ,0.82
14775,8 Pubs and Subs ,1.48
14775,8 Pubs and Subs ,2.27
14776,8 Pubs and Subs ,1.05
14776,8 Pubs and Subs ,1.21
14776,8 Pubs and Subs ,1.48
14776,8 Pubs and Subs ,1.92
14778,8 Pubs and Subs ,0.38
14778,8 Pubs and Subs ,0.37
14778,8 Pubs and Subs ,0.92
14778,8 Pubs and Subs ,0.93
14779,8 Pubs and Subs ,0.94
14779,8 Pubs and Subs ,1.24
14779,8 Pubs and Subs ,1.94
14777,8 Pubs and Subs ,7.05
14779,8 Pubs and Subs ,2.23
14777,8 Pubs and Subs ,7.66
14777,8 Pubs and Subs ,7.81
14777,8 Pubs and Subs ,8.42
14780,8 Pubs and Subs ,0.48
14780,8 Pubs and Subs ,0.51
14780,8 Pubs and Subs ,0.96
14780,8 Pubs and Subs ,1.08
14781,8 Pubs and Subs ,12.97
14781,8 Pubs and Subs ,12.98
14782,8 Pubs and Subs ,0.60
14781,8 Pubs and Subs ,13.73
14782,8 Pubs and Subs ,1.14
14782,8 Pubs and Subs ,1.21
14781,8 Pubs and Subs ,14.65
14782,8 Pubs and Subs ,2.28
14783,8 Pubs and Subs ,0.45
14783,8 Pubs and Subs ,0.47
14783,8 Pubs and Subs ,0.76
14783,8 Pubs and Subs ,0.98
14784,8 Pubs and Subs ,0.43
14784,8 Pubs and Subs ,1.37
14784,8 Pubs and Subs ,1.94
14784,8 Pubs and Subs ,1.95
14785,8 Pubs and Subs ,2.34
14785,8 Pubs and Subs ,2.83
14785,8 Pubs and Subs ,3.12
14785,8 Pubs and Subs ,3.47
14786,8 Pubs and Subs ,0.45
14786,8 Pubs and Subs ,0.98
14786,8 Pubs and Subs ,1.56
14786,8 Pubs and Subs ,2.11
14787,8 Pubs and Subs ,0.50
14787,8 Pubs and Subs ,1.19
14787,8 Pubs and Subs ,1.90
14787,8 Pubs and Subs ,2.05
14796,8 Pubs and Subs ,0.50
14796,8 Pubs and Subs ,1.19
14796,8 Pubs and Subs ,1.73
14796,8 Pubs and Subs ,2.29
14798,8 Pubs and Subs ,0.47
14798,8 Pubs and Subs ,1.00
14798,8 Pubs and Subs ,1.02
14798,8 Pubs and Subs ,1.49
14800,8 Pubs and Subs ,1.87
14800,8 Pubs and Subs ,1.87
14800,8 Pubs and Subs ,1.89
14800,8 Pubs and Subs ,1.91
14799,8 Pubs and Subs ,0.46
14799,8 Pubs and Subs ,0.48
14799,8 Pubs and Subs ,1.02
14799,8 Pubs and Subs ,1.05
14801,8 Pubs and Subs ,0.39
14801,8 Pubs and Subs ,0.84
14801,8 Pubs and Subs ,1.30
14801,8 Pubs and Subs ,1.31
14802,8 Pubs and Subs ,1.02
14802,8 Pubs and Subs ,1.41
14802,8 Pubs and Subs ,1.67
14802,8 Pubs and Subs ,2.22
14804,8 Pubs and Subs ,0.51
14804,8 Pubs and Subs ,0.82
14804,8 Pubs and Subs ,1.12
14804,8 Pubs and Subs ,1.20
14803,8 Pubs and Subs ,0.55
14803,8 Pubs and Subs ,0.54
14803,8 Pubs and Subs ,0.65
14803,8 Pubs and Subs ,1.04
14806,8 Pubs and Subs ,2.71
14806,8 Pubs and Subs ,2.71
14806,8 Pubs and Subs ,3.33
14806,8 Pubs and Subs ,3.91
14805,8 Pubs and Subs ,1.72
14805,8 Pubs and Subs ,1.72
14805,8 Pubs and Subs ,2.30
14805,8 Pubs and Subs ,2.93
14807,8 Pubs and Subs ,1.07
14807,8 Pubs and Subs ,1.53
14807,8 Pubs and Subs ,1.52
14807,8 Pubs and Subs ,2.08
14808,8 Pubs and Subs ,1.18
14808,8 Pubs and Subs ,1.55
14808,8 Pubs and Subs ,1.82
14808,8 Pubs and Subs ,2.10
14809,8 Pubs and Subs ,0.67
14809,8 Pubs and Subs ,0.68
14809,8 Pubs and Subs ,0.92
14809,8 Pubs and Subs ,0.51
14810,8 Pubs and Subs ,0.52
14810,8 Pubs and Subs ,0.50
14810,8 Pubs and Subs ,1.13
14810,8 Pubs and Subs ,1.51
14811,8 Pubs and Subs ,0.69
14811,8 Pubs and Subs ,0.92
14811,8 Pubs and Subs ,0.96
14811,8 Pubs and Subs ,1.13
14812,8 Pubs and Subs ,2.16
14812,8 Pubs and Subs ,2.67
14812,8 Pubs and Subs ,2.66
14812,8 Pubs and Subs ,2.57
14813,8 Pubs and Subs ,2.96
14813,8 Pubs and Subs ,3.56
14813,8 Pubs and Subs ,3.60
14813,8 Pubs and Subs ,4.15
14814,8 Pubs and Subs ,0.67
14814,8 Pubs and Subs ,0.74
14814,8 Pubs and Subs ,1.00
14814,8 Pubs and Subs ,1.25
14815,8 Pubs and Subs ,0.46
14815,8 Pubs and Subs ,0.48
14815,8 Pubs and Subs ,0.96
14815,8 Pubs and Subs ,1.17
14816,8 Pubs and Subs ,0.39
14816,8 Pubs and Subs ,0.39
14816,8 Pubs and Subs ,0.80
14816,8 Pubs and Subs ,1.35
14817,8 Pubs and Subs ,0.48
14817,8 Pubs and Subs ,0.48
14817,8 Pubs and Subs ,1.06
14817,8 Pubs and Subs ,1.04
14818,8 Pubs and Subs ,0.89
14818,8 Pubs and Subs ,0.98
14818,8 Pubs and Subs ,1.22
14818,8 Pubs and Subs ,2.07
14819,8 Pubs and Subs ,2.08
14819,8 Pubs and Subs ,2.09
14819,8 Pubs and Subs ,2.25
14819,8 Pubs and Subs ,2.36
14820,8 Pubs and Subs ,0.42
14820,8 Pubs and Subs ,0.44
14820,8 Pubs and Subs ,0.44
14820,8 Pubs and Subs ,0.89
14821,8 Pubs and Subs ,1.62
14821,8 Pubs and Subs ,2.02
14821,8 Pubs and Subs ,2.73
14821,8 Pubs and Subs ,2.74
14822,8 Pubs and Subs ,0.69
14822,8 Pubs and Subs ,0.67
14822,8 Pubs and Subs ,1.05
14822,8 Pubs and Subs ,1.31
14823,8 Pubs and Subs ,0.67
14823,8 Pubs and Subs ,0.73
14823,8 Pubs and Subs ,0.95
14823,8 Pubs and Subs ,1.63
14825,8 Pubs and Subs ,0.55
14825,8 Pubs and Subs ,1.24
14825,8 Pubs and Subs ,1.76
14825,8 Pubs and Subs ,1.77
14824,8 Pubs and Subs ,1.49
14824,8 Pubs and Subs ,2.60
14824,8 Pubs and Subs ,3.14
14824,8 Pubs and Subs ,3.13
14826,8 Pubs and Subs ,0.70
14826,8 Pubs and Subs ,1.27
14826,8 Pubs and Subs ,2.21
14826,8 Pubs and Subs ,3.10
14827,8 Pubs and Subs ,2.84
14827,8 Pubs and Subs ,3.46
14827,8 Pubs and Subs ,3.94
14827,8 Pubs and Subs ,4.47
14828,8 Pubs and Subs ,0.45
14828,8 Pubs and Subs ,0.45
14828,8 Pubs and Subs ,0.47
14828,8 Pubs and Subs ,0.97
14830,8 Pubs and Subs ,0.45
14830,8 Pubs and Subs ,0.47
14830,8 Pubs and Subs ,0.47
14830,8 Pubs and Subs ,0.95
14829,8 Pubs and Subs ,0.52
14829,8 Pubs and Subs ,0.51
14829,8 Pubs and Subs ,1.03
14829,8 Pubs and Subs ,1.25
14833,8 Pubs and Subs ,0.43
14833,8 Pubs and Subs ,0.46
14833,8 Pubs and Subs ,0.71
14833,8 Pubs and Subs ,0.94
14836,8 Pubs and Subs ,0.39
14836,8 Pubs and Subs ,0.65
14836,8 Pubs and Subs ,0.70
14836,8 Pubs and Subs ,0.88
14835,8 Pubs and Subs ,0.44
14835,8 Pubs and Subs ,0.83
14835,8 Pubs and Subs ,0.84
14835,8 Pubs and Subs ,0.86
14837,8 Pubs and Subs ,2.38
14837,8 Pubs and Subs ,3.66
14837,8 Pubs and Subs ,4.71
14837,8 Pubs and Subs ,5.77
14838,8 Pubs and Subs ,2.57
14838,8 Pubs and Subs ,3.16
14838,8 Pubs and Subs ,3.73
14838,8 Pubs and Subs ,4.61
14839,8 Pubs and Subs ,0.50
14839,8 Pubs and Subs ,0.60
14839,8 Pubs and Subs ,0.78
14839,8 Pubs and Subs ,1.01
14840,8 Pubs and Subs ,0.39
14840,8 Pubs and Subs ,0.42
14840,8 Pubs and Subs ,0.43
14840,8 Pubs and Subs ,0.95
14841,8 Pubs and Subs ,0.53
14841,8 Pubs and Subs ,1.04
14841,8 Pubs and Subs ,1.49
14841,8 Pubs and Subs ,1.96
14842,8 Pubs and Subs ,0.47
14842,8 Pubs and Subs ,0.49
14842,8 Pubs and Subs ,0.97
14842,8 Pubs and Subs ,1.16
14843,8 Pubs and Subs ,2.19
14843,8 Pubs and Subs ,2.52
14843,8 Pubs and Subs ,2.79
14843,8 Pubs and Subs ,3.10
14844,8 Pubs and Subs ,0.47
14844,8 Pubs and Subs ,0.47
14844,8 Pubs and Subs ,1.10
14844,8 Pubs and Subs ,1.39
14845,8 Pubs and Subs ,0.51
14845,8 Pubs and Subs ,1.04
14845,8 Pubs and Subs ,1.52
14845,8 Pubs and Subs ,2.53
14846,8 Pubs and Subs ,1.17
14846,8 Pubs and Subs ,1.15
14846,8 Pubs and Subs ,1.27
14846,8 Pubs and Subs ,1.48
14848,8 Pubs and Subs ,1.22
14848,8 Pubs and Subs ,1.22
14847,8 Pubs and Subs ,0.47
14847,8 Pubs and Subs ,0.47
14848,8 Pubs and Subs ,1.58
14848,8 Pubs and Subs ,2.08
14847,8 Pubs and Subs ,1.76
14847,8 Pubs and Subs ,1.84
14849,8 Pubs and Subs ,0.37
14849,8 Pubs and Subs ,0.40
14849,8 Pubs and Subs ,0.85
14849,8 Pubs and Subs ,0.85
14850,8 Pubs and Subs ,0.52
14850,8 Pubs and Subs ,0.54
14850,8 Pubs and Subs ,1.12
14850,8 Pubs and Subs ,1.14
14851,8 Pubs and Subs ,1.34
14851,8 Pubs and Subs ,1.66
14851,8 Pubs and Subs ,1.66
14851,8 Pubs and Subs ,2.00
14852,8 Pubs and Subs ,0.51
14852,8 Pubs and Subs ,0.50
14852,8 Pubs and Subs ,1.14
14852,8 Pubs and Subs ,1.73
14853,8 Pubs and Subs ,0.68
14853,8 Pubs and Subs ,0.70
14853,8 Pubs and Subs ,1.02
14853,8 Pubs and Subs ,1.24
14854,8 Pubs and Subs ,0.72
14854,8 Pubs and Subs ,1.07
14854,8 Pubs and Subs ,1.34
14854,8 Pubs and Subs ,1.54
14855,8 Pubs and Subs ,1.45
14855,8 Pubs and Subs ,1.96
14855,8 Pubs and Subs ,2.19
14855,8 Pubs and Subs ,2.42
14856,8 Pubs and Subs ,0.44
14856,8 Pubs and Subs ,0.46
14856,8 Pubs and Subs ,0.47
14856,8 Pubs and Subs ,0.91
14857,8 Pubs and Subs ,0.79
14857,8 Pubs and Subs ,1.56
14857,8 Pubs and Subs ,2.07
14857,8 Pubs and Subs ,2.29
14858,8 Pubs and Subs ,1.47
14858,8 Pubs and Subs ,1.46
14858,8 Pubs and Subs ,1.44
14858,8 Pubs and Subs ,1.75
14859,8 Pubs and Subs ,9.57
14859,8 Pubs and Subs ,11.37
14859,8 Pubs and Subs ,11.86
14859,8 Pubs and Subs ,12.33
14861,8 Pubs and Subs ,0.48
14861,8 Pubs and Subs ,1.09
14861,8 Pubs and Subs ,1.72
14861,8 Pubs and Subs ,2.47
14860,8 Pubs and Subs ,0.59
14860,8 Pubs and Subs ,0.87
14860,8 Pubs and Subs ,0.95
14860,8 Pubs and Subs ,1.39
14862,8 Pubs and Subs ,1.00
14862,8 Pubs and Subs ,1.95
14862,8 Pubs and Subs ,2.72
14862,8 Pubs and Subs ,2.62
14863,8 Pubs and Subs ,0.49
14863,8 Pubs and Subs ,0.54
14863,8 Pubs and Subs ,1.18
14863,8 Pubs and Subs ,1.97
14864,8 Pubs and Subs ,5.17
14864,8 Pubs and Subs ,6.15
14864,8 Pubs and Subs ,6.92
14864,8 Pubs and Subs ,7.72
14865,8 Pubs and Subs ,26.48
14865,8 Pubs and Subs ,26.48
14866,8 Pubs and Subs ,15.39
14866,8 Pubs and Subs ,15.39
14865,8 Pubs and Subs ,27.34
14866,8 Pubs and Subs ,16.22
14865,8 Pubs and Subs ,28.15
14866,8 Pubs and Subs ,17.01
14867,8 Pubs and Subs ,0.98
14867,8 Pubs and Subs ,1.28
14867,8 Pubs and Subs ,1.57
14867,8 Pubs and Subs ,1.81
14868,8 Pubs and Subs ,0.51
14868,8 Pubs and Subs ,0.56
14868,8 Pubs and Subs ,0.55
14868,8 Pubs and Subs ,0.91
14870,8 Pubs and Subs ,0.41
14870,8 Pubs and Subs ,0.94
14870,8 Pubs and Subs ,1.38
14870,8 Pubs and Subs ,1.82
14869,8 Pubs and Subs ,0.39
14869,8 Pubs and Subs ,0.83
14869,8 Pubs and Subs ,1.26
14869,8 Pubs and Subs ,1.68
14871,8 Pubs and Subs ,3.51
14871,8 Pubs and Subs ,4.20
14871,8 Pubs and Subs ,4.56
14871,8 Pubs and Subs ,4.79
14872,8 Pubs and Subs ,0.80
14872,8 Pubs and Subs ,1.75
14872,8 Pubs and Subs ,2.54
14872,8 Pubs and Subs ,3.31
14873,8 Pubs and Subs ,6.71
14873,8 Pubs and Subs ,7.17
14873,8 Pubs and Subs ,7.55
14873,8 Pubs and Subs ,7.92
14874,8 Pubs and Subs ,0.57
14874,8 Pubs and Subs ,0.65
14874,8 Pubs and Subs ,1.17
14874,8 Pubs and Subs ,1.76
14875,8 Pubs and Subs ,0.61
14875,8 Pubs and Subs ,1.27
14875,8 Pubs and Subs ,1.93
14875,8 Pubs and Subs ,1.95
14876,8 Pubs and Subs ,1.04
14876,8 Pubs and Subs ,1.41
14876,8 Pubs and Subs ,1.73
14876,8 Pubs and Subs ,0.97
14877,8 Pubs and Subs ,0.65
14877,8 Pubs and Subs ,0.92
14877,8 Pubs and Subs ,1.13
14877,8 Pubs and Subs ,1.60
14878,8 Pubs and Subs ,0.51
14878,8 Pubs and Subs ,0.55
14878,8 Pubs and Subs ,0.80
14878,8 Pubs and Subs ,1.00
14879,8 Pubs and Subs ,0.50
14879,8 Pubs and Subs ,0.51
14879,8 Pubs and Subs ,0.78
14879,8 Pubs and Subs ,1.21
14880,8 Pubs and Subs ,1.17
14880,8 Pubs and Subs ,2.65
14880,8 Pubs and Subs ,2.82
14880,8 Pubs and Subs ,3.22
14881,8 Pubs and Subs ,0.49
14881,8 Pubs and Subs ,1.09
14881,8 Pubs and Subs ,1.65
14881,8 Pubs and Subs ,2.05
14882,8 Pubs and Subs ,4.13
14882,8 Pubs and Subs ,4.80
14882,8 Pubs and Subs ,5.29
14882,8 Pubs and Subs ,6.04
14883,8 Pubs and Subs ,0.51
14883,8 Pubs and Subs ,1.29
14883,8 Pubs and Subs ,2.08
14883,8 Pubs and Subs ,2.32
14884,8 Pubs and Subs ,0.84
14884,8 Pubs and Subs ,0.90
14884,8 Pubs and Subs ,1.49
14884,8 Pubs and Subs ,1.90
14886,8 Pubs and Subs ,0.42
14886,8 Pubs and Subs ,0.63
14886,8 Pubs and Subs ,0.65
14886,8 Pubs and Subs ,0.90
14885,8 Pubs and Subs ,0.57
14885,8 Pubs and Subs ,0.56
14885,8 Pubs and Subs ,1.20
14885,8 Pubs and Subs ,2.08
14887,8 Pubs and Subs ,0.38
14887,8 Pubs and Subs ,1.04
14887,8 Pubs and Subs ,1.12
14887,8 Pubs and Subs ,1.41
14888,8 Pubs and Subs ,3.83
14888,8 Pubs and Subs ,3.82
14888,8 Pubs and Subs ,3.86
14888,8 Pubs and Subs ,4.37
14889,8 Pubs and Subs ,0.55
14889,8 Pubs and Subs ,1.61
14889,8 Pubs and Subs ,2.04
14889,8 Pubs and Subs ,2.76
14890,8 Pubs and Subs ,0.47
14890,8 Pubs and Subs ,1.12
14890,8 Pubs and Subs ,1.74
14890,8 Pubs and Subs ,1.77
14891,8 Pubs and Subs ,0.48
14891,8 Pubs and Subs ,1.16
14891,8 Pubs and Subs ,1.74
14891,8 Pubs and Subs ,1.74
14892,8 Pubs and Subs ,2.20
14892,8 Pubs and Subs ,3.21
14892,8 Pubs and Subs ,3.97
14892,8 Pubs and Subs ,7.07
14893,8 Pubs and Subs ,13.11
14893,8 Pubs and Subs ,13.47
14893,8 Pubs and Subs ,14.07
14893,8 Pubs and Subs ,14.11
14894,8 Pubs and Subs ,0.89
14894,8 Pubs and Subs ,1.10
14894,8 Pubs and Subs ,1.40
14894,8 Pubs and Subs ,2.05
14895,8 Pubs and Subs ,0.52
14895,8 Pubs and Subs ,1.25
14895,8 Pubs and Subs ,2.17
14895,8 Pubs and Subs ,2.52
14897,8 Pubs and Subs ,1.07
14897,8 Pubs and Subs ,1.44
14897,8 Pubs and Subs ,1.80
14897,8 Pubs and Subs ,2.35
14899,8 Pubs and Subs ,1.63
14899,8 Pubs and Subs ,2.52
14899,8 Pubs and Subs ,3.35
14899,8 Pubs and Subs ,3.36
14896,8 Pubs and Subs ,1.27
14896,8 Pubs and Subs ,1.67
14896,8 Pubs and Subs ,1.90
14896,8 Pubs and Subs ,2.11
14905,8 Pubs and Subs ,0.48
14905,8 Pubs and Subs ,0.98
14905,8 Pubs and Subs ,1.38
14905,8 Pubs and Subs ,1.41
14906,8 Pubs and Subs ,1.59
14906,8 Pubs and Subs ,1.60
14906,8 Pubs and Subs ,1.91
14906,8 Pubs and Subs ,2.31
14908,8 Pubs and Subs ,0.46
14908,8 Pubs and Subs ,1.00
14908,8 Pubs and Subs ,1.48
14908,8 Pubs and Subs ,1.94
14907,8 Pubs and Subs ,0.87
14907,8 Pubs and Subs ,5.50
14907,8 Pubs and Subs ,5.83
14907,8 Pubs and Subs ,6.19
14909,8 Pubs and Subs ,0.36
14909,8 Pubs and Subs ,0.98
14909,8 Pubs and Subs ,1.56
14909,8 Pubs and Subs ,1.43
14910,8 Pubs and Subs ,0.56
14910,8 Pubs and Subs ,1.36
14910,8 Pubs and Subs ,2.18
14910,8 Pubs and Subs ,2.22
14911,8 Pubs and Subs ,2.42
14911,8 Pubs and Subs ,2.76
14911,8 Pubs and Subs ,3.08
14911,8 Pubs and Subs ,3.33
14912,8 Pubs and Subs ,1.55
14912,8 Pubs and Subs ,2.04
14912,8 Pubs and Subs ,2.47
14912,8 Pubs and Subs ,2.90
14913,8 Pubs and Subs ,1.04
14913,8 Pubs and Subs ,1.05
14913,8 Pubs and Subs ,1.42
14913,8 Pubs and Subs ,1.68
14914,8 Pubs and Subs ,0.37
14914,8 Pubs and Subs ,0.37
14914,8 Pubs and Subs ,0.90
14914,8 Pubs and Subs ,1.42
14915,8 Pubs and Subs ,4.27
14915,8 Pubs and Subs ,4.35
14915,8 Pubs and Subs ,4.94
14915,8 Pubs and Subs ,5.45
14916,8 Pubs and Subs ,0.53
14916,8 Pubs and Subs ,1.04
14916,8 Pubs and Subs ,1.55
14916,8 Pubs and Subs ,1.57
14917,8 Pubs and Subs ,0.53
14917,8 Pubs and Subs ,1.39
14917,8 Pubs and Subs ,2.17
14917,8 Pubs and Subs ,2.81
14918,8 Pubs and Subs ,0.40
14918,8 Pubs and Subs ,0.43
14918,8 Pubs and Subs ,0.82
14918,8 Pubs and Subs ,1.25
14919,8 Pubs and Subs ,0.60
14919,8 Pubs and Subs ,0.81
14919,8 Pubs and Subs ,1.45
14919,8 Pubs and Subs ,1.83
14920,8 Pubs and Subs ,0.91
14920,8 Pubs and Subs ,8.69
14920,8 Pubs and Subs ,8.69
14920,8 Pubs and Subs ,9.36
14921,8 Pubs and Subs ,8.27
14921,8 Pubs and Subs ,8.82
14921,8 Pubs and Subs ,9.28
14921,8 Pubs and Subs ,9.78
14922,8 Pubs and Subs ,1.68
14922,8 Pubs and Subs ,1.70
14922,8 Pubs and Subs ,1.96
14922,8 Pubs and Subs ,2.29
14923,8 Pubs and Subs ,0.69
14923,8 Pubs and Subs ,6.85
14923,8 Pubs and Subs ,9.39
14923,8 Pubs and Subs ,10.13
14924,8 Pubs and Subs ,4.25
14924,8 Pubs and Subs ,4.43
14924,8 Pubs and Subs ,4.74
14924,8 Pubs and Subs ,5.04
14925,8 Pubs and Subs ,0.85
14925,8 Pubs and Subs ,1.12
14925,8 Pubs and Subs ,1.13
14925,8 Pubs and Subs ,1.42
14927,8 Pubs and Subs ,0.43
14927,8 Pubs and Subs ,0.47
14927,8 Pubs and Subs ,1.00
14927,8 Pubs and Subs ,1.57
14926,8 Pubs and Subs ,1.23
14926,8 Pubs and Subs ,1.36
14926,8 Pubs and Subs ,1.89
14926,8 Pubs and Subs ,1.69
14928,8 Pubs and Subs ,0.61
14928,8 Pubs and Subs ,0.63
14928,8 Pubs and Subs ,1.22
14928,8 Pubs and Subs ,2.07
14929,8 Pubs and Subs ,0.58
14929,8 Pubs and Subs ,0.58
14929,8 Pubs and Subs ,1.23
14929,8 Pubs and Subs ,1.89
14930,8 Pubs and Subs ,1.15
14930,8 Pubs and Subs ,1.79
14930,8 Pubs and Subs ,1.78
14930,8 Pubs and Subs ,1.81
14932,8 Pubs and Subs ,1.70
14932,8 Pubs and Subs ,1.75
14932,8 Pubs and Subs ,2.33
14932,8 Pubs and Subs ,2.94
14931,8 Pubs and Subs ,6.64
14931,8 Pubs and Subs ,7.75
14931,8 Pubs and Subs ,8.44
14931,8 Pubs and Subs ,9.40
14933,8 Pubs and Subs ,0.65
14933,8 Pubs and Subs ,0.70
14933,8 Pubs and Subs ,1.20
14933,8 Pubs and Subs ,1.22
14934,8 Pubs and Subs ,0.46
14934,8 Pubs and Subs ,0.48
14934,8 Pubs and Subs ,0.99
14934,8 Pubs and Subs ,1.51
14935,8 Pubs and Subs ,2.71
14936,8 Pubs and Subs ,0.90
14935,8 Pubs and Subs ,3.51
14935,8 Pubs and Subs ,4.11
14936,8 Pubs and Subs ,2.24
14935,8 Pubs and Subs ,4.89
14936,8 Pubs and Subs ,3.02
14936,8 Pubs and Subs ,3.22
14937,8 Pubs and Subs ,0.41
14937,8 Pubs and Subs ,1.05
14937,8 Pubs and Subs ,1.07
14937,8 Pubs and Subs ,1.57
14938,8 Pubs and Subs ,0.98
14938,8 Pubs and Subs ,0.93
14938,8 Pubs and Subs ,1.23
14938,8 Pubs and Subs ,1.48
14939,8 Pubs and Subs ,1.38
14939,8 Pubs and Subs ,1.37
14939,8 Pubs and Subs ,1.60
14939,8 Pubs and Subs ,1.84
14940,8 Pubs and Subs ,4.88
14940,8 Pubs and Subs ,4.87
14940,8 Pubs and Subs ,4.90
14940,8 Pubs and Subs ,5.39
14941,8 Pubs and Subs ,1.26
14941,8 Pubs and Subs ,1.28
14941,8 Pubs and Subs ,1.35
14941,8 Pubs and Subs ,1.71
14942,8 Pubs and Subs ,1.39
14942,8 Pubs and Subs ,1.39
14942,8 Pubs and Subs ,2.06
14942,8 Pubs and Subs ,2.07
14943,8 Pubs and Subs ,0.58
14943,8 Pubs and Subs ,0.86
14943,8 Pubs and Subs ,1.98
14943,8 Pubs and Subs ,2.52
14944,8 Pubs and Subs ,2.72
14944,8 Pubs and Subs ,2.73
14944,8 Pubs and Subs ,3.01
14944,8 Pubs and Subs ,3.03
14945,8 Pubs and Subs ,2.02
14945,8 Pubs and Subs ,3.11
14945,8 Pubs and Subs ,3.48
14945,8 Pubs and Subs ,4.34
14946,8 Pubs and Subs ,0.81
14946,8 Pubs and Subs ,0.86
14946,8 Pubs and Subs ,1.17
14946,8 Pubs and Subs ,2.03
14947,8 Pubs and Subs ,0.57
14947,8 Pubs and Subs ,0.55
14947,8 Pubs and Subs ,1.23
14947,8 Pubs and Subs ,1.29
14948,8 Pubs and Subs ,2.18
14948,8 Pubs and Subs ,2.74
14948,8 Pubs and Subs ,3.52
14948,8 Pubs and Subs ,3.58
14949,8 Pubs and Subs ,1.08
14949,8 Pubs and Subs ,1.11
14949,8 Pubs and Subs ,1.11
14949,8 Pubs and Subs ,1.71
14950,8 Pubs and Subs ,0.38
14950,8 Pubs and Subs ,0.40
14950,8 Pubs and Subs ,0.68
14950,8 Pubs and Subs ,1.41
14951,8 Pubs and Subs ,0.52
14951,8 Pubs and Subs ,1.28
14951,8 Pubs and Subs ,1.99
14951,8 Pubs and Subs ,2.69
14952,8 Pubs and Subs ,0.98
14952,8 Pubs and Subs ,1.79
14952,8 Pubs and Subs ,2.55
14952,8 Pubs and Subs ,3.09
14953,8 Pubs and Subs ,0.74
14953,8 Pubs and Subs ,1.85
14953,8 Pubs and Subs ,1.84
14953,8 Pubs and Subs ,2.41
14954,8 Pubs and Subs ,1.62
14954,8 Pubs and Subs ,2.06
14954,8 Pubs and Subs ,2.34
14954,8 Pubs and Subs ,3.06
14955,8 Pubs and Subs ,1.99
14955,8 Pubs and Subs ,1.97
14955,8 Pubs and Subs ,1.98
14955,8 Pubs and Subs ,2.33
14956,8 Pubs and Subs ,5.07
14956,8 Pubs and Subs ,6.12
14956,8 Pubs and Subs ,6.17
14956,8 Pubs and Subs ,6.40
14957,8 Pubs and Subs ,4.43
14957,8 Pubs and Subs ,5.88
14957,8 Pubs and Subs ,7.58
14957,8 Pubs and Subs ,7.58
14958,8 Pubs and Subs ,0.60
14958,8 Pubs and Subs ,1.37
14958,8 Pubs and Subs ,2.39
14958,8 Pubs and Subs ,3.11
14962,8 Pubs and Subs ,0.37
14962,8 Pubs and Subs ,0.39
14962,8 Pubs and Subs ,0.77
14962,8 Pubs and Subs ,0.79
14961,8 Pubs and Subs ,1.19
14961,8 Pubs and Subs ,2.07
14961,8 Pubs and Subs ,2.42
14961,8 Pubs and Subs ,2.63
14960,8 Pubs and Subs ,0.47
14960,8 Pubs and Subs ,1.13
14960,8 Pubs and Subs ,1.69
14960,8 Pubs and Subs ,2.27
14963,8 Pubs and Subs ,0.79
14963,8 Pubs and Subs ,0.91
14963,8 Pubs and Subs ,1.34
14963,8 Pubs and Subs ,1.40
14964,8 Pubs and Subs ,0.38
14964,8 Pubs and Subs ,1.00
14964,8 Pubs and Subs ,1.53
14964,8 Pubs and Subs ,2.36
14965,8 Pubs and Subs ,1.66
14965,8 Pubs and Subs ,3.10
14965,8 Pubs and Subs ,4.26
14965,8 Pubs and Subs ,5.01
