PID, Clients, Delay (ms)
24976,8 Pubs and Subs ,1666.15
24980,8 Pubs and Subs ,1165.82
24979,8 Pubs and Subs ,1467.62
24991,8 Pubs and Subs ,1036.34
24974,8 Pubs and Subs ,1779.04
24981,8 Pubs and Subs ,1270.99
24992,8 Pubs and Subs ,928.14
24978,8 Pubs and Subs ,1467.78
24977,8 Pubs and Subs ,1869.09
24991,8 Pubs and Subs ,1216.06
24993,8 Pubs and Subs ,986.06
24976,8 Pubs and Subs ,2026.69
24980,8 Pubs and Subs ,1500.20
24992,8 Pubs and Subs ,1130.30
24994,8 Pubs and Subs ,1017.35
24981,8 Pubs and Subs ,1625.62
24979,8 Pubs and Subs ,1904.42
24993,8 Pubs and Subs ,1188.59
24995,8 Pubs and Subs ,1046.23
24991,8 Pubs and Subs ,1541.31
24994,8 Pubs and Subs ,1240.95
24978,8 Pubs and Subs ,1918.76
24992,8 Pubs and Subs ,1408.80
24996,8 Pubs and Subs ,958.72
24993,8 Pubs and Subs ,1422.00
24997,8 Pubs and Subs ,1057.89
24995,8 Pubs and Subs ,1327.64
24980,8 Pubs and Subs ,1967.35
24994,8 Pubs and Subs ,1421.44
24996,8 Pubs and Subs ,1181.91
24995,8 Pubs and Subs ,1439.96
24981,8 Pubs and Subs ,2131.48
24997,8 Pubs and Subs ,1224.14
24998,8 Pubs and Subs ,1157.25
24996,8 Pubs and Subs ,1333.54
24998,8 Pubs and Subs ,1238.29
24999,8 Pubs and Subs ,1042.72
24991,8 Pubs and Subs ,2100.90
24999,8 Pubs and Subs ,1145.40
25003,8 Pubs and Subs ,1034.79
24997,8 Pubs and Subs ,1444.92
25004,8 Pubs and Subs ,1033.04
24998,8 Pubs and Subs ,1488.85
25003,8 Pubs and Subs ,1165.23
24992,8 Pubs and Subs ,2067.77
25005,8 Pubs and Subs ,1123.35
24999,8 Pubs and Subs ,1393.23
25004,8 Pubs and Subs ,1180.64
24993,8 Pubs and Subs ,2135.16
25006,8 Pubs and Subs ,1018.97
25005,8 Pubs and Subs ,1268.06
24994,8 Pubs and Subs ,2191.77
25007,8 Pubs and Subs ,1029.28
25003,8 Pubs and Subs ,1454.58
25006,8 Pubs and Subs ,1155.54
25007,8 Pubs and Subs ,1151.22
24995,8 Pubs and Subs ,2237.94
25004,8 Pubs and Subs ,1492.94
25008,8 Pubs and Subs ,990.20
25008,8 Pubs and Subs ,1092.01
24996,8 Pubs and Subs ,2151.58
25009,8 Pubs and Subs ,1109.58
25005,8 Pubs and Subs ,1608.69
24997,8 Pubs and Subs ,2220.13
25009,8 Pubs and Subs ,1226.81
25012,8 Pubs and Subs ,966.33
25006,8 Pubs and Subs ,1544.13
24998,8 Pubs and Subs ,2297.30
25010,8 Pubs and Subs ,1109.68
25007,8 Pubs and Subs ,1577.60
25012,8 Pubs and Subs ,1147.21
24999,8 Pubs and Subs ,2244.63
25008,8 Pubs and Subs ,1514.98
25011,8 Pubs and Subs ,1159.12
25010,8 Pubs and Subs ,1297.52
25009,8 Pubs and Subs ,1613.63
25003,8 Pubs and Subs ,2268.19
25013,8 Pubs and Subs ,1180.52
25011,8 Pubs and Subs ,1333.01
25012,8 Pubs and Subs ,1463.83
25015,8 Pubs and Subs ,1038.05
25013,8 Pubs and Subs ,1322.43
25004,8 Pubs and Subs ,2365.55
25015,8 Pubs and Subs ,1137.32
25010,8 Pubs and Subs ,1625.35
25016,8 Pubs and Subs ,1126.49
25005,8 Pubs and Subs ,2479.37
25011,8 Pubs and Subs ,1640.62
25016,8 Pubs and Subs ,1232.32
25014,8 Pubs and Subs ,1164.02
25013,8 Pubs and Subs ,1595.67
25014,8 Pubs and Subs ,1243.18
25006,8 Pubs and Subs ,2431.69
25017,8 Pubs and Subs ,1150.01
25015,8 Pubs and Subs ,1447.74
25017,8 Pubs and Subs ,1221.01
25007,8 Pubs and Subs ,2466.61
25019,8 Pubs and Subs ,1081.07
25016,8 Pubs and Subs ,1515.07
25019,8 Pubs and Subs ,1143.40
25008,8 Pubs and Subs ,2425.06
25014,8 Pubs and Subs ,1545.46
25018,8 Pubs and Subs ,1212.67
25018,8 Pubs and Subs ,1276.21
25009,8 Pubs and Subs ,2542.19
25017,8 Pubs and Subs ,1572.04
25020,8 Pubs and Subs ,1278.85
25012,8 Pubs and Subs ,2361.05
25020,8 Pubs and Subs ,1357.06
25019,8 Pubs and Subs ,1504.18
25010,8 Pubs and Subs ,2502.13
25021,8 Pubs and Subs ,1369.76
25018,8 Pubs and Subs ,1607.09
25021,8 Pubs and Subs ,1468.59
25011,8 Pubs and Subs ,2537.78
25024,8 Pubs and Subs ,1249.73
25020,8 Pubs and Subs ,1613.62
25024,8 Pubs and Subs ,1316.65
25013,8 Pubs and Subs ,2522.19
25022,8 Pubs and Subs ,1370.33
25022,8 Pubs and Subs ,1400.28
25021,8 Pubs and Subs ,1699.44
25015,8 Pubs and Subs ,2378.08
25023,8 Pubs and Subs ,1505.95
25023,8 Pubs and Subs ,1557.90
25024,8 Pubs and Subs ,1573.04
25016,8 Pubs and Subs ,2482.31
25025,8 Pubs and Subs ,1468.72
25022,8 Pubs and Subs ,1645.56
25025,8 Pubs and Subs ,1511.06
25014,8 Pubs and Subs ,2516.80
25023,8 Pubs and Subs ,1738.39
25026,8 Pubs and Subs ,1283.79
25026,8 Pubs and Subs ,1310.92
25017,8 Pubs and Subs ,2525.85
25025,8 Pubs and Subs ,1696.08
25027,8 Pubs and Subs ,1386.53
25027,8 Pubs and Subs ,1392.34
25019,8 Pubs and Subs ,2472.10
25028,8 Pubs and Subs ,1465.62
25026,8 Pubs and Subs ,1546.87
25028,8 Pubs and Subs ,1510.40
25029,8 Pubs and Subs ,1478.02
25018,8 Pubs and Subs ,2554.54
25027,8 Pubs and Subs ,1616.84
25030,8 Pubs and Subs ,1346.09
25029,8 Pubs and Subs ,1590.35
25020,8 Pubs and Subs ,2566.86
25028,8 Pubs and Subs ,1703.79
25030,8 Pubs and Subs ,1487.05
25021,8 Pubs and Subs ,2634.27
25031,8 Pubs and Subs ,1418.76
25029,8 Pubs and Subs ,1778.20
25031,8 Pubs and Subs ,1489.85
25024,8 Pubs and Subs ,2483.47
25030,8 Pubs and Subs ,1663.75
25033,8 Pubs and Subs ,1540.24
25022,8 Pubs and Subs ,2565.22
25033,8 Pubs and Subs ,1579.39
25031,8 Pubs and Subs ,1654.92
25023,8 Pubs and Subs ,2663.00
25032,8 Pubs and Subs ,1688.55
25032,8 Pubs and Subs ,1689.88
25033,8 Pubs and Subs ,1753.65
25025,8 Pubs and Subs ,2600.84
25039,8 Pubs and Subs ,1451.83
25039,8 Pubs and Subs ,1535.87
25032,8 Pubs and Subs ,1894.77
25035,8 Pubs and Subs ,1522.21
25026,8 Pubs and Subs ,2449.79
25039,8 Pubs and Subs ,1677.11
25027,8 Pubs and Subs ,2534.94
25035,8 Pubs and Subs ,1649.37
25038,8 Pubs and Subs ,1665.93
25035,8 Pubs and Subs ,1726.53
25034,8 Pubs and Subs ,1752.76
25038,8 Pubs and Subs ,1790.52
25028,8 Pubs and Subs ,2656.21
25038,8 Pubs and Subs ,1839.79
25047,8 Pubs and Subs ,1538.64
25034,8 Pubs and Subs ,1923.84
25029,8 Pubs and Subs ,2736.31
25034,8 Pubs and Subs ,1987.39
25048,8 Pubs and Subs ,1637.86
25047,8 Pubs and Subs ,1688.27
25030,8 Pubs and Subs ,2662.76
25047,8 Pubs and Subs ,1753.51
25049,8 Pubs and Subs ,1715.97
25048,8 Pubs and Subs ,1813.70
25031,8 Pubs and Subs ,2685.68
25049,8 Pubs and Subs ,1835.04
25048,8 Pubs and Subs ,1895.97
25050,8 Pubs and Subs ,1815.96
25050,8 Pubs and Subs ,1900.22
25033,8 Pubs and Subs ,2789.27
25049,8 Pubs and Subs ,1985.39
25051,8 Pubs and Subs ,1660.21
25032,8 Pubs and Subs ,2906.89
25051,8 Pubs and Subs ,1729.18
25050,8 Pubs and Subs ,2079.32
25052,8 Pubs and Subs ,1814.02
25052,8 Pubs and Subs ,1817.83
25039,8 Pubs and Subs ,2684.55
25051,8 Pubs and Subs ,1914.90
25053,8 Pubs and Subs ,1837.19
25035,8 Pubs and Subs ,2757.15
25053,8 Pubs and Subs ,1895.51
25054,8 Pubs and Subs ,1825.81
25052,8 Pubs and Subs ,2069.95
25057,8 Pubs and Subs ,1673.83
25038,8 Pubs and Subs ,2915.43
25054,8 Pubs and Subs ,1983.42
25053,8 Pubs and Subs ,2112.64
25055,8 Pubs and Subs ,1728.06
25034,8 Pubs and Subs ,3009.01
25057,8 Pubs and Subs ,1852.98
25054,8 Pubs and Subs ,2157.70
25047,8 Pubs and Subs ,2771.82
25061,8 Pubs and Subs ,1784.98
25055,8 Pubs and Subs ,1911.14
25057,8 Pubs and Subs ,2041.31
25048,8 Pubs and Subs ,2889.63
25060,8 Pubs and Subs ,1804.29
25061,8 Pubs and Subs ,1938.63
25055,8 Pubs and Subs ,2102.08
25049,8 Pubs and Subs ,2952.74
25060,8 Pubs and Subs ,1959.29
25062,8 Pubs and Subs ,1784.41
25061,8 Pubs and Subs ,2142.12
25050,8 Pubs and Subs ,3074.35
25062,8 Pubs and Subs ,1905.95
25063,8 Pubs and Subs ,1850.02
25051,8 Pubs and Subs ,2852.92
25060,8 Pubs and Subs ,2166.56
25063,8 Pubs and Subs ,1942.65
25064,8 Pubs and Subs ,1987.30
25052,8 Pubs and Subs ,2977.32
25062,8 Pubs and Subs ,2117.64
25064,8 Pubs and Subs ,2034.30
25065,8 Pubs and Subs ,1859.51
25063,8 Pubs and Subs ,2141.75
25065,8 Pubs and Subs ,1927.47
25053,8 Pubs and Subs ,3051.37
25066,8 Pubs and Subs ,1919.65
25064,8 Pubs and Subs ,2276.93
25066,8 Pubs and Subs ,2003.39
25054,8 Pubs and Subs ,3146.00
25068,8 Pubs and Subs ,1866.68
25065,8 Pubs and Subs ,2155.66
25068,8 Pubs and Subs ,1957.74
25067,8 Pubs and Subs ,1999.38
25057,8 Pubs and Subs ,3031.06
25066,8 Pubs and Subs ,2206.38
25067,8 Pubs and Subs ,2114.76
25069,8 Pubs and Subs ,1967.78
25055,8 Pubs and Subs ,3097.00
25068,8 Pubs and Subs ,2144.78
25070,8 Pubs and Subs ,1886.57
25069,8 Pubs and Subs ,2093.91
25061,8 Pubs and Subs ,3127.76
25067,8 Pubs and Subs ,2267.65
25072,8 Pubs and Subs ,1862.02
25070,8 Pubs and Subs ,1988.08
25069,8 Pubs and Subs ,2199.65
25060,8 Pubs and Subs ,3167.65
25072,8 Pubs and Subs ,1991.20
25071,8 Pubs and Subs ,1985.58
25070,8 Pubs and Subs ,2140.39
25062,8 Pubs and Subs ,3113.72
25073,8 Pubs and Subs ,1960.97
25063,8 Pubs and Subs ,3131.82
25072,8 Pubs and Subs ,2164.92
25071,8 Pubs and Subs ,2122.51
25064,8 Pubs and Subs ,3215.71
25071,8 Pubs and Subs ,2277.84
25074,8 Pubs and Subs ,1976.54
25065,8 Pubs and Subs ,3080.94
25073,8 Pubs and Subs ,2195.67
25073,8 Pubs and Subs ,2234.31
25075,8 Pubs and Subs ,2040.45
25066,8 Pubs and Subs ,3101.29
25074,8 Pubs and Subs ,2167.56
25074,8 Pubs and Subs ,2194.79
25068,8 Pubs and Subs ,3014.56
25076,8 Pubs and Subs ,2035.21
25077,8 Pubs and Subs ,1954.30
25075,8 Pubs and Subs ,2260.22
25075,8 Pubs and Subs ,2280.79
25067,8 Pubs and Subs ,3164.09
25078,8 Pubs and Subs ,2023.87
25076,8 Pubs and Subs ,2266.38
25069,8 Pubs and Subs ,3138.08
25076,8 Pubs and Subs ,2305.17
25077,8 Pubs and Subs ,2219.00
25079,8 Pubs and Subs ,2129.81
25077,8 Pubs and Subs ,2264.29
25070,8 Pubs and Subs ,3082.04
25080,8 Pubs and Subs ,2020.54
25078,8 Pubs and Subs ,2301.42
25072,8 Pubs and Subs ,3090.48
25078,8 Pubs and Subs ,2326.64
25081,8 Pubs and Subs ,1961.83
25079,8 Pubs and Subs ,2415.31
25079,8 Pubs and Subs ,2444.86
25071,8 Pubs and Subs ,3222.21
25082,8 Pubs and Subs ,2134.53
25080,8 Pubs and Subs ,2347.46
25073,8 Pubs and Subs ,3163.08
25080,8 Pubs and Subs ,2390.65
25081,8 Pubs and Subs ,2302.76
25083,8 Pubs and Subs ,2265.55
25081,8 Pubs and Subs ,2317.13
25074,8 Pubs and Subs ,3128.19
25082,8 Pubs and Subs ,2364.01
25082,8 Pubs and Subs ,2372.93
25084,8 Pubs and Subs ,2150.06
25083,8 Pubs and Subs ,2435.72
25075,8 Pubs and Subs ,3206.62
25083,8 Pubs and Subs ,2474.04
25084,8 Pubs and Subs ,2244.01
25087,8 Pubs and Subs ,2205.25
25076,8 Pubs and Subs ,3232.49
25087,8 Pubs and Subs ,2208.30
25084,8 Pubs and Subs ,2378.09
25086,8 Pubs and Subs ,2250.13
25086,8 Pubs and Subs ,2284.90
25077,8 Pubs and Subs ,3191.47
25085,8 Pubs and Subs ,2358.81
25087,8 Pubs and Subs ,2407.62
25085,8 Pubs and Subs ,2420.36
25089,8 Pubs and Subs ,2131.68
25078,8 Pubs and Subs ,3291.03
25088,8 Pubs and Subs ,2172.61
25086,8 Pubs and Subs ,2507.54
25089,8 Pubs and Subs ,2256.76
25090,8 Pubs and Subs ,2189.08
25079,8 Pubs and Subs ,3419.00
25088,8 Pubs and Subs ,2296.48
25085,8 Pubs and Subs ,2680.24
25091,8 Pubs and Subs ,2208.08
25090,8 Pubs and Subs ,2352.40
25095,8 Pubs and Subs ,2112.54
25080,8 Pubs and Subs ,3371.80
25089,8 Pubs and Subs ,2534.28
25097,8 Pubs and Subs ,2047.22
25091,8 Pubs and Subs ,2420.51
25081,8 Pubs and Subs ,3353.10
25103,8 Pubs and Subs ,2075.26
25088,8 Pubs and Subs ,2600.76
25095,8 Pubs and Subs ,2367.91
25104,8 Pubs and Subs ,2019.75
25082,8 Pubs and Subs ,3459.21
25090,8 Pubs and Subs ,2676.32
25105,8 Pubs and Subs ,2041.56
25097,8 Pubs and Subs ,2332.25
25083,8 Pubs and Subs ,3558.34
25091,8 Pubs and Subs ,2695.57
25103,8 Pubs and Subs ,2386.08
25084,8 Pubs and Subs ,3402.12
25095,8 Pubs and Subs ,2617.25
25107,8 Pubs and Subs ,2063.86
25104,8 Pubs and Subs ,2362.95
25097,8 Pubs and Subs ,2579.45
25087,8 Pubs and Subs ,3409.93
25106,8 Pubs and Subs ,2191.48
25103,8 Pubs and Subs ,2610.84
25086,8 Pubs and Subs ,3469.17
25105,8 Pubs and Subs ,2412.19
25109,8 Pubs and Subs ,2054.27
25104,8 Pubs and Subs ,2577.97
25085,8 Pubs and Subs ,3616.76
25107,8 Pubs and Subs ,2403.34
25108,8 Pubs and Subs ,2152.66
25105,8 Pubs and Subs ,2605.33
25089,8 Pubs and Subs ,3435.44
25106,8 Pubs and Subs ,2484.84
25107,8 Pubs and Subs ,2544.99
25111,8 Pubs and Subs ,2133.99
25088,8 Pubs and Subs ,3508.26
25109,8 Pubs and Subs ,2407.22
25106,8 Pubs and Subs ,2642.34
25090,8 Pubs and Subs ,3550.60
25110,8 Pubs and Subs ,2278.14
25109,8 Pubs and Subs ,2507.01
25108,8 Pubs and Subs ,2494.94
25091,8 Pubs and Subs ,3594.34
25116,8 Pubs and Subs ,2191.39
25108,8 Pubs and Subs ,2570.11
25111,8 Pubs and Subs ,2481.32
25095,8 Pubs and Subs ,3522.63
25117,8 Pubs and Subs ,2187.33
25111,8 Pubs and Subs ,2562.48
25110,8 Pubs and Subs ,2558.79
25097,8 Pubs and Subs ,3528.08
25119,8 Pubs and Subs ,2198.90
25110,8 Pubs and Subs ,2645.53
25116,8 Pubs and Subs ,2496.39
25103,8 Pubs and Subs ,3611.44
25118,8 Pubs and Subs ,2285.40
25116,8 Pubs and Subs ,2575.64
25117,8 Pubs and Subs ,2515.99
25120,8 Pubs and Subs ,2232.40
25117,8 Pubs and Subs ,2584.94
25104,8 Pubs and Subs ,3616.68
25119,8 Pubs and Subs ,2533.63
25122,8 Pubs and Subs ,2167.54
25119,8 Pubs and Subs ,2584.43
25105,8 Pubs and Subs ,3671.83
25118,8 Pubs and Subs ,2635.07
25121,8 Pubs and Subs ,2265.16
25118,8 Pubs and Subs ,2671.28
25107,8 Pubs and Subs ,3627.89
25120,8 Pubs and Subs ,2589.03
25123,8 Pubs and Subs ,2208.91
25120,8 Pubs and Subs ,2617.88
25106,8 Pubs and Subs ,3742.04
25124,8 Pubs and Subs ,2140.39
25122,8 Pubs and Subs ,2559.11
25122,8 Pubs and Subs ,2586.11
25109,8 Pubs and Subs ,3667.45
25125,8 Pubs and Subs ,2106.04
25121,8 Pubs and Subs ,2679.45
25121,8 Pubs and Subs ,2680.95
25108,8 Pubs and Subs ,3761.78
25126,8 Pubs and Subs ,2147.40
25123,8 Pubs and Subs ,2607.81
25123,8 Pubs and Subs ,2608.17
25111,8 Pubs and Subs ,3747.69
25127,8 Pubs and Subs ,2245.13
25124,8 Pubs and Subs ,2515.08
25124,8 Pubs and Subs ,2529.54
25128,8 Pubs and Subs ,2179.47
25110,8 Pubs and Subs ,3848.97
25125,8 Pubs and Subs ,2493.50
25125,8 Pubs and Subs ,2516.25
25131,8 Pubs and Subs ,2058.60
25116,8 Pubs and Subs ,3775.78
25126,8 Pubs and Subs ,2548.88
25129,8 Pubs and Subs ,2080.75
25126,8 Pubs and Subs ,2571.63
25117,8 Pubs and Subs ,3763.69
25130,8 Pubs and Subs ,2188.39
25127,8 Pubs and Subs ,2654.78
25127,8 Pubs and Subs ,2674.11
25132,8 Pubs and Subs ,2181.94
25119,8 Pubs and Subs ,3733.47
25128,8 Pubs and Subs ,2628.18
25133,8 Pubs and Subs ,2147.71
25128,8 Pubs and Subs ,2638.05
25118,8 Pubs and Subs ,3793.18
25131,8 Pubs and Subs ,2536.04
25131,8 Pubs and Subs ,2541.37
25136,8 Pubs and Subs ,2008.86
25120,8 Pubs and Subs ,3778.20
25129,8 Pubs and Subs ,2564.80
25129,8 Pubs and Subs ,2573.75
25135,8 Pubs and Subs ,2090.41
25122,8 Pubs and Subs ,3701.24
25134,8 Pubs and Subs ,2163.60
25130,8 Pubs and Subs ,2691.54
25130,8 Pubs and Subs ,2721.00
25121,8 Pubs and Subs ,3786.97
25137,8 Pubs and Subs ,2186.10
25132,8 Pubs and Subs ,2727.74
25132,8 Pubs and Subs ,2759.24
25123,8 Pubs and Subs ,3719.20
25138,8 Pubs and Subs ,1966.92
25133,8 Pubs and Subs ,2729.34
25124,8 Pubs and Subs ,3635.39
25141,8 Pubs and Subs ,2060.71
25133,8 Pubs and Subs ,2799.97
25136,8 Pubs and Subs ,2596.24
25140,8 Pubs and Subs ,2130.29
25125,8 Pubs and Subs ,3612.70
25136,8 Pubs and Subs ,2680.55
25135,8 Pubs and Subs ,2680.36
25139,8 Pubs and Subs ,2150.55
25126,8 Pubs and Subs ,3691.05
25135,8 Pubs and Subs ,2844.40
25134,8 Pubs and Subs ,2850.96
25144,8 Pubs and Subs ,2137.61
25127,8 Pubs and Subs ,3872.69
25137,8 Pubs and Subs ,2895.24
25134,8 Pubs and Subs ,2973.47
25143,8 Pubs and Subs ,2189.48
25128,8 Pubs and Subs ,3801.94
25142,8 Pubs and Subs ,2236.62
25138,8 Pubs and Subs ,2720.12
25137,8 Pubs and Subs ,3073.70
25131,8 Pubs and Subs ,3768.85
25145,8 Pubs and Subs ,2262.26
25141,8 Pubs and Subs ,2849.10
25138,8 Pubs and Subs ,2889.00
25146,8 Pubs and Subs ,2172.99
25129,8 Pubs and Subs ,3849.54
25140,8 Pubs and Subs ,2917.49
25141,8 Pubs and Subs ,2993.08
25130,8 Pubs and Subs ,3943.46
25139,8 Pubs and Subs ,2945.15
25148,8 Pubs and Subs ,2195.90
25140,8 Pubs and Subs ,3095.60
25132,8 Pubs and Subs ,3971.57
25144,8 Pubs and Subs ,2827.41
25147,8 Pubs and Subs ,2368.78
25139,8 Pubs and Subs ,3147.41
25143,8 Pubs and Subs ,2870.45
25133,8 Pubs and Subs ,3987.63
25149,8 Pubs and Subs ,2370.40
25144,8 Pubs and Subs ,3050.88
25142,8 Pubs and Subs ,2950.82
25136,8 Pubs and Subs ,3869.71
25153,8 Pubs and Subs ,2287.67
25143,8 Pubs and Subs ,3095.24
25135,8 Pubs and Subs ,3940.69
25145,8 Pubs and Subs ,3009.15
25160,8 Pubs and Subs ,2249.38
25134,8 Pubs and Subs ,4019.35
25142,8 Pubs and Subs ,3144.68
25146,8 Pubs and Subs ,2904.98
25145,8 Pubs and Subs ,3178.42
25137,8 Pubs and Subs ,4085.39
25159,8 Pubs and Subs ,2432.39
25148,8 Pubs and Subs ,2937.56
25138,8 Pubs and Subs ,3876.40
25146,8 Pubs and Subs ,3101.65
25162,8 Pubs and Subs ,2459.33
25147,8 Pubs and Subs ,3057.25
25141,8 Pubs and Subs ,3992.04
25163,8 Pubs and Subs ,2289.95
25149,8 Pubs and Subs ,3041.88
25148,8 Pubs and Subs ,3178.12
25140,8 Pubs and Subs ,4091.92
25164,8 Pubs and Subs ,2417.47
25153,8 Pubs and Subs ,2933.77
25147,8 Pubs and Subs ,3286.73
25139,8 Pubs and Subs ,4114.45
25165,8 Pubs and Subs ,2527.04
25160,8 Pubs and Subs ,2933.18
25149,8 Pubs and Subs ,3295.89
25166,8 Pubs and Subs ,2541.68
25144,8 Pubs and Subs ,4025.52
25153,8 Pubs and Subs ,3163.24
25159,8 Pubs and Subs ,3062.64
25160,8 Pubs and Subs ,3115.51
25168,8 Pubs and Subs ,2322.16
25143,8 Pubs and Subs ,4071.48
25162,8 Pubs and Subs ,3135.45
25159,8 Pubs and Subs ,3258.65
25167,8 Pubs and Subs ,2425.20
25142,8 Pubs and Subs ,4146.36
25162,8 Pubs and Subs ,3267.09
25163,8 Pubs and Subs ,2976.61
25170,8 Pubs and Subs ,2515.86
25145,8 Pubs and Subs ,4185.14
25164,8 Pubs and Subs ,3065.15
25163,8 Pubs and Subs ,3097.89
25169,8 Pubs and Subs ,2590.96
25146,8 Pubs and Subs ,4073.16
25165,8 Pubs and Subs ,3185.97
25164,8 Pubs and Subs ,3234.68
25174,8 Pubs and Subs ,2402.55
25148,8 Pubs and Subs ,4115.50
25166,8 Pubs and Subs ,3227.29
25165,8 Pubs and Subs ,3327.13
25175,8 Pubs and Subs ,2524.34
25147,8 Pubs and Subs ,4226.37
25166,8 Pubs and Subs ,3310.82
25168,8 Pubs and Subs ,3012.16
25149,8 Pubs and Subs ,4234.68
25176,8 Pubs and Subs ,2621.35
25168,8 Pubs and Subs ,3131.51
25167,8 Pubs and Subs ,3138.15
25177,8 Pubs and Subs ,2661.65
25153,8 Pubs and Subs ,4166.19
25170,8 Pubs and Subs ,3233.61
25178,8 Pubs and Subs ,2536.73
25167,8 Pubs and Subs ,3320.17
25160,8 Pubs and Subs ,4160.18
25169,8 Pubs and Subs ,3301.48
25179,8 Pubs and Subs ,2613.59
25170,8 Pubs and Subs ,3433.04
25174,8 Pubs and Subs ,3081.06
25159,8 Pubs and Subs ,4326.43
25180,8 Pubs and Subs ,2635.00
25169,8 Pubs and Subs ,3483.74
25175,8 Pubs and Subs ,3201.53
25174,8 Pubs and Subs ,3248.88
25181,8 Pubs and Subs ,2723.44
25162,8 Pubs and Subs ,4450.53
25176,8 Pubs and Subs ,3316.83
25175,8 Pubs and Subs ,3385.43
25183,8 Pubs and Subs ,2604.26
25163,8 Pubs and Subs ,4308.82
25177,8 Pubs and Subs ,3353.83
25182,8 Pubs and Subs ,2645.93
25176,8 Pubs and Subs ,3486.57
25184,8 Pubs and Subs ,2571.02
25164,8 Pubs and Subs ,4451.15
25178,8 Pubs and Subs ,3239.64
25177,8 Pubs and Subs ,3493.67
25185,8 Pubs and Subs ,2658.90
25178,8 Pubs and Subs ,3343.39
25179,8 Pubs and Subs ,3365.94
25165,8 Pubs and Subs ,4618.52
25179,8 Pubs and Subs ,3416.44
25186,8 Pubs and Subs ,2737.76
25180,8 Pubs and Subs ,3414.11
25180,8 Pubs and Subs ,3424.21
25166,8 Pubs and Subs ,4670.20
25187,8 Pubs and Subs ,2679.26
25181,8 Pubs and Subs ,3475.69
25168,8 Pubs and Subs ,4478.47
25188,8 Pubs and Subs ,2780.03
25181,8 Pubs and Subs ,3516.24
25183,8 Pubs and Subs ,3353.29
25167,8 Pubs and Subs ,4625.04
25183,8 Pubs and Subs ,3407.65
25189,8 Pubs and Subs ,2807.63
25182,8 Pubs and Subs ,3438.02
25182,8 Pubs and Subs ,3504.78
25190,8 Pubs and Subs ,2826.31
25170,8 Pubs and Subs ,4775.94
25184,8 Pubs and Subs ,3413.25
25184,8 Pubs and Subs ,3431.28
25191,8 Pubs and Subs ,2709.39
25169,8 Pubs and Subs ,4880.56
25185,8 Pubs and Subs ,3499.68
25185,8 Pubs and Subs ,3529.36
25192,8 Pubs and Subs ,2821.05
25186,8 Pubs and Subs ,3548.74
25174,8 Pubs and Subs ,4686.61
25187,8 Pubs and Subs ,3443.05
25186,8 Pubs and Subs ,3637.21
25193,8 Pubs and Subs ,2978.63
25175,8 Pubs and Subs ,4806.34
25188,8 Pubs and Subs ,3522.02
25194,8 Pubs and Subs ,2991.82
25187,8 Pubs and Subs ,3643.42
25195,8 Pubs and Subs ,2745.47
25189,8 Pubs and Subs ,3511.33
25176,8 Pubs and Subs ,4964.20
25188,8 Pubs and Subs ,3705.97
25197,8 Pubs and Subs ,2860.58
25190,8 Pubs and Subs ,3525.28
25189,8 Pubs and Subs ,3695.82
25177,8 Pubs and Subs ,5013.16
25196,8 Pubs and Subs ,2971.02
25191,8 Pubs and Subs ,3435.47
25190,8 Pubs and Subs ,3675.47
25191,8 Pubs and Subs ,3538.45
25178,8 Pubs and Subs ,4934.99
25198,8 Pubs and Subs ,3164.74
25192,8 Pubs and Subs ,3610.62
25192,8 Pubs and Subs ,3599.51
25179,8 Pubs and Subs ,5052.76
25193,8 Pubs and Subs ,3674.58
25193,8 Pubs and Subs ,3717.73
25199,8 Pubs and Subs ,2894.41
25180,8 Pubs and Subs ,5095.04
25194,8 Pubs and Subs ,3757.60
25194,8 Pubs and Subs ,3756.90
25202,8 Pubs and Subs ,3010.00
25181,8 Pubs and Subs ,5172.15
25195,8 Pubs and Subs ,3563.26
25200,8 Pubs and Subs ,3123.89
25195,8 Pubs and Subs ,3602.81
25183,8 Pubs and Subs ,5045.59
25197,8 Pubs and Subs ,3685.67
25197,8 Pubs and Subs ,3725.71
25201,8 Pubs and Subs ,3254.57
25182,8 Pubs and Subs ,5145.96
25196,8 Pubs and Subs ,3818.30
25196,8 Pubs and Subs ,3823.27
25207,8 Pubs and Subs ,2997.86
25198,8 Pubs and Subs ,3964.66
25184,8 Pubs and Subs ,5136.61
25198,8 Pubs and Subs ,3972.30
25206,8 Pubs and Subs ,3104.68
25199,8 Pubs and Subs ,3659.72
25199,8 Pubs and Subs ,3668.52
25205,8 Pubs and Subs ,3218.72
25185,8 Pubs and Subs ,5285.78
25202,8 Pubs and Subs ,3775.95
25186,8 Pubs and Subs ,5319.25
25202,8 Pubs and Subs ,3781.59
25204,8 Pubs and Subs ,3338.82
25187,8 Pubs and Subs ,5245.68
25200,8 Pubs and Subs ,3881.32
25200,8 Pubs and Subs ,3888.14
25209,8 Pubs and Subs ,3071.75
25188,8 Pubs and Subs ,5334.97
25201,8 Pubs and Subs ,4003.81
25201,8 Pubs and Subs ,4030.02
25189,8 Pubs and Subs ,5321.74
25208,8 Pubs and Subs ,3198.15
25207,8 Pubs and Subs ,3784.68
25207,8 Pubs and Subs ,3815.38
25190,8 Pubs and Subs ,5357.63
25211,8 Pubs and Subs ,3307.81
